subset,gridid,expansion_rate_n_mn,expansion_rate_area_mn,expansion_rate_n_se,expansion_rate_area_se,forest_px_sum,dist_px_sum,rate
natural,111,0.1968599033816425,0.5946466482377333,0.08574879227053138,0.2995533517622668,114084.7421875,420.8173047090188,0.0036886379075775
natural,112,0.36804451510333863,0.6977461639333985,0.04372019077901428,0.22121186790451752,108636.1484375,500.424738468268,0.00460642931165927
natural,118,0.8968943610116012,0.9957560104180297,0.02606445974298175,0.0018753074883680427,2514389.5,91291.75626001605,0.03630772251475598
natural,119,0.832782916403606,0.9574197777011465,0.030740496073973327,0.010998183543379184,1421258.875,23982.03461788862,0.01687379761684064
natural,120,0.851066498495934,0.9766084746557023,0.03827980078423225,0.009282314149253245,3645626.75,54656.38381410256,0.01499231478211601
natural,121,0.8358119658119658,0.9623077021079122,0.02321437381726383,0.012102820105487692,2754575.75,24870.22333233173,0.00902869464828902
natural,122,0.8491926188266411,0.9619656068928355,0.04280931084809242,0.014698884074961316,3470218.5,25912.6920322516,0.00746716439678124
natural,123,0.5899875625926047,0.8923596865922123,0.08709862116684787,0.03864154028118811,3137827.5,14317.962740384615,0.00456301780145167
natural,124,0.4682148631294811,0.7778148339822383,0.04994596698414368,0.06970619673853118,2409373.75,6886.09064816206,0.00285804169990731
natural,125,0.6425591049817057,0.9096236896322106,0.07808434967503491,0.02466736347795774,2731194,20722.142869215742,0.00758721016127589
natural,126,0.7275586049170955,0.9640058642291152,0.1203157765289461,0.015911390290146023,160718.9375,2425.4015186016377,0.01509095042767836
natural,128,NA,NA,NA,NA,65659.1796875,920.8813263330704,0.01402517257626331
natural,133,0.7899303594955769,0.9570708916547093,0.03199054418557619,0.02130434962272144,1541895,12975.882537059297,0.00841554226264388
natural,134,0.6361111111111111,0.9494563609847554,0.07333543768024493,0.010822132220974945,1340274,10108.467502691808,0.00754209027608668
natural,139,0.6538461538461539,0.9468779123951538,NA,NA,10583.146484375,69.12033491868239,0.00653117057585208
natural,140,0.8344599589418005,0.97007389975712,0.035010347669157345,0.005831083066140634,3521301.75,40112.252629206734,0.01139131363258111
natural,141,0.8181818181818182,0.9619047619047619,NA,NA,8447.92578125,131.6344491029397,0.01558186618957989
natural,144,0.7520833333333333,0.9413793035262337,0.0516369762361703,0.044479966452539106,2148147.5,12191.614561423276,0.00567540849100132
natural,145,0.6294606628008204,0.8817445288097865,0.11171046800633977,0.04183876400092971,3841683.5,10085.382537059297,0.00262525076234398
natural,146,0.5191079253376784,0.8565449620809082,0.07910368559699234,0.04507642585320429,2206358.75,15686.199847881611,0.00710954184032021
natural,147,0.742719298245614,0.9167309725446884,0.03996997950101017,0.03149987973763652,536188.5,3721.05967203776,0.00693983491260584
natural,157,0.90421472642727,0.9936727360817432,0.022788509334027592,0.003376049510628901,2299096.5,59440.2242588141,0.0258537317849921
natural,158,0.8802645678894846,0.9801209086978592,0.033615888547890466,0.009288285730467282,1483001.25,26152.84467648237,0.01763507932072368
natural,159,0.863112064047587,0.9612223671539862,0.034229805895371355,0.017400302510813273,1591691.5,19392.85344050481,0.01218380159754877
natural,160,0.855930735930736,0.975112756317434,0.033417276447032164,0.00816039976947059,1755378.625,14633.864958934297,0.00833658605073551
natural,161,0.7794358556201925,0.976404895053694,0.03580838588939461,0.0034519300329210706,3876667,29663.355568910258,0.00765176776052992
natural,162,0.49424242424242426,0.8298686287231428,0.030695937641569655,0.06861948644622573,601368.4375,1334.6543469551282,0.00221936214761042
natural,163,0.6103043956588874,0.8951801731128654,0.07826940185381828,0.03555209647019214,1914746.875,9841.663567958734,0.00513992930159958
natural,164,0.5913689649267602,0.8827124077625199,0.06005507868576908,0.02069995636377819,4868060.5,54731.72413361378,0.01124302463652902
natural,165,0.5594118156618156,0.9358643536749323,0.08908070145009576,0.029633197713578665,435577.84375,5424.337335048578,0.01245319846470859
natural,167,0.912689393939394,0.9950461261936059,0.013801521583159128,0.0015608506840089854,582945.8125,5270.532323592748,0.00904120453492879
natural,168,0.7619047619047619,0.9838846480067854,NA,NA,327276.09375,3382.1275754097182,0.01033417240060699
natural,172,0.725766622438449,0.921576718992921,0.07251498672922471,0.03583809213125283,1277690.125,9992.524733323316,0.00782077323586054
natural,173,0.807302932390657,0.9784903080759427,0.041881779714823895,0.007130207257656745,3148077.75,25470.725830078125,0.00809088207242598
natural,178,0.93192249466495,0.9798073684607778,0.020918099333812244,0.00572270338403604,2864871.75,30485.47991786859,0.01064113251068519
natural,179,0.8526084275029729,0.9760847608193055,0.03929776074587936,0.009854926858596902,2012455.625,14836.349959935897,0.00737226191506006
natural,180,NA,NA,NA,NA,18763.6875,239.56410256410257,0.01276743191145677
natural,181,0.6,0.40932642487046633,NA,NA,9049.8447265625,64.50912319085536,0.00712820221119512
natural,182,0.865625,0.9652430260407172,0.0252519136605232,0.02255730267207157,1989337.25,11185.790614983976,0.00562287295177525
natural,183,0.7986663115630985,0.9535789353967493,0.03199260445436027,0.008525155993825594,5550820,21241.72563601763,0.0038267725554094
natural,184,0.8509304871373836,0.9489924084873865,0.02362119325384277,0.028636225081402435,2652374.25,15709.830259665465,0.00592293122272072
natural,185,0.5817272340063038,0.9619435204614929,0.11438992057091539,0.019384368369645154,1108284.625,10886.528846153846,0.00982286373065389
natural,187,0.568,0.848662379101758,0.08603358517333667,0.05411786440779555,320332.46875,1652.2972580347305,0.00515806987809358
natural,188,0.5750487329434698,0.6662727003086311,0.07760267949097205,0.11955141643403336,85916.875,465.5405995295598,0.00541850014365117
natural,196,0.9028713436322132,0.9976171489618244,0.027268685773510666,0.0010193903045040698,1981651.875,73985.63228665866,0.03733533282007903
natural,197,0.8399565649171483,0.9927367409973026,0.02881904524574393,0.0031922529740226278,4063218.25,154696.58102964744,0.03807242720216849
natural,198,0.7755328753490733,0.9756019663443329,0.054334873082345435,0.012921381161068021,1396876.625,24686.787998297277,0.01767284780665384
natural,199,0.6585216545476374,0.9340663038939412,0.0339125334268848,0.010062800345793304,3229783.75,20121.85798527644,0.0062300945025426
natural,200,0.6349903357301346,0.926491777255652,0.06664775873561411,0.023727376733160246,2801347.25,19267.28789813702,0.00687786489095095
natural,201,0.40575396825396826,0.6261442277098342,0.13550657664085966,0.15207637128213655,897369.3125,2704.383969037961,0.00301368002155518
natural,202,0.6179613073322864,0.78935301892558285,0.025763729320546686,0.022991883915262676,5408191.5,19649.36430789263,0.00363325971498838
natural,203,0.684371258349651,0.8976570879169816,0.042432188294352545,0.02507171973203374,3504243.25,17315.596410506812,0.00494132261238052
natural,204,0.667140715935497,0.8845864034679595,0.04187066980038147,0.03791094933475838,3722285.75,22140.60985076122,0.0059481220244204
natural,205,0.553968253968254,0.7828897653280903,0.10324783725682167,0.1182903438125034,337031.4375,2995.063194861779,0.00888659887955342
natural,211,0.6646464646464646,0.9636999074687564,0.03675435434072779,0.010736717957187789,537531.0625,4377.006532326723,0.00814279738917734
natural,212,0.6886121824826407,0.9398679831909525,0.05592556943192745,0.04449151698899807,2112431,16825.713053385418,0.00796509474315867
natural,215,0.8048368298368298,0.9409473919271986,0.05389894762026509,0.021628766830367206,467164.125,4796.156929211739,0.0102665351908427
natural,216,0.8054077036219893,0.9327098877882806,0.03972636128086846,0.03073207886924857,1936863.75,19509.11967898638,0.01007253074925191
natural,217,0.8736316365626711,0.9333134251120879,0.028362926234532494,0.03218137680961185,2421269.75,19314.4661708734,0.00797699891590906
natural,218,0.8146146616541353,0.983871463598983,0.04398485362698884,0.006027049949624839,749933.1875,9634.50912084335,0.0128471566286608
natural,219,0.6666666666666666,0.9222560975609756,NA,NA,104958.171875,1648.3178304036458,0.01570452115311908
natural,220,0.7610930735930737,0.949995765519496,0.0707080484994382,0.03580435743131391,181168.40625,2518.5152697440903,0.01390151473910253
natural,221,0.8558466228893058,0.9747382588225786,0.04117686053461858,0.013899429700827318,2904864.75,21288.68891476362,0.00732863342940962
natural,222,0.7646463318084222,0.9581077872547867,0.05489173241569024,0.009945011617320856,4157429.5,22690.7642978766,0.00545788312174063
natural,223,0.8091492152416522,0.9492447085390893,0.034628896796159984,0.011175222065354639,2158705.75,11859.76938726963,0.00549392588001844
natural,224,0.7571506924448101,0.903581009286954,0.04078904109368722,0.036139177381560084,1819976.25,14256.779872796476,0.00783349775734517
natural,225,NA,NA,NA,NA,45022.64453125,91.2848977309007,0.00202753300436495
natural,226,NA,NA,NA,NA,29877.662109375,67.72624177199144,0.00226678518299262
natural,235,0.7657649760559999,0.9977021212904325,0.029649919360614268,4.752602153692802e-4,903963.125,38048.32431578025,0.04209057124512712
natural,236,0.7863439712796427,0.9976302499204198,0.04147564835507319,0.0014945985195378452,7287213.5,344667.7243589744,0.04729760207505576
natural,237,0.8247477229639409,0.9864331303393289,0.04130870386960644,0.006278492399769689,3553564.5,102171.8515625,0.02875193388568013
natural,238,0.7640039431723294,0.9724982582980917,0.05620692909981651,0.008262378002228074,2473920.5,30882.66609074519,0.0124832896169239
natural,239,0.7448950538669956,0.9539695463024938,0.0664031937148132,0.010647458000094085,2108050.5,17612.779947916668,0.00835500854837996
natural,240,0.7238502250156219,0.8831571057589868,0.03839221440211655,0.02711350621384219,4033372.75,20599.53039863782,0.00510727167446594
natural,241,0.6433902063698027,0.8730616771956105,0.061534469292181954,0.042595087389454896,3025219.25,19629.955603966348,0.0064887712201244
natural,242,0.5978475228475228,0.9052050276999781,0.08295209487656012,0.02421812472638354,1626779.375,6594.856376452323,0.00405393409690378
natural,243,0.48949692832266367,0.6153567366867043,0.05279294095222932,0.0908864003986253,1031655.625,3231.2965400891426,0.00313214648549911
natural,244,0.6086054039019959,0.8488646517770274,0.03363968673801056,0.02168383027407553,3404894.25,24007.983673878207,0.00705102182655987
natural,245,0.7181645248468734,0.9125056346710333,0.02574002217690382,0.00931691517262686,4757533.5,46903.22658754006,0.00985872755021905
natural,246,0.6139803557356749,0.9256922524914941,0.06202942191851148,0.014022521586653614,330845.5,3448.992455115685,0.01042478273126182
natural,250,0.8088583259390713,0.9696320675617305,0.028444980658026562,0.00899789877115007,1766451.75,14953.861127804486,0.00846547952855462
natural,251,0.7247913483798227,0.9464268561722264,0.04183755055831838,0.014901872849141979,3086343.75,24874.14416816907,0.00805942117373318
natural,252,0.9090909090909091,0.9971760276121745,NA,NA,56931.296875,788.6884262867463,0.01385333673354417
natural,253,0.8049917985847906,0.9498760234382266,0.038120196922054345,0.014855339934667458,1065401.875,14652.312757443158,0.01375285054519277
natural,254,0.7943812547410926,0.9072666231089963,0.02174629429490961,0.023384525112492824,4180328.5,26675.372880984574,0.00638116666692212
natural,255,0.7755429376253316,0.9258899193860004,0.03727973507706784,0.013218014554911393,3552970.75,22604.72746394231,0.00636220477298956
natural,256,0.7388888888888889,0.974516093745727,0.03888888888888891,0.009755454177962936,808147.25,7869.41146459335,0.00973759604402953
natural,257,NA,NA,NA,NA,4832.3115234375,48.36949497614151,0.01000959783771008
natural,259,0.6884175115623301,0.9378073142247939,0.0626712038375999,0.013695031116596854,644689.4375,6695.726697090345,0.01038597238858957
natural,260,0.8284875286556254,0.9601275624477176,0.04222649483598807,0.011246012027233904,5199448,34965.214668469554,0.00672479360664238
natural,261,0.8748599704142165,0.9639332121870255,0.018217089092767962,0.011663963082323113,5081735.5,36694.52974759616,0.00722086573525838
natural,262,0.8403680337177875,0.9554182463621446,0.03534117630572746,0.012239733154942404,4333638.5,33959.01685196314,0.00783614435121045
natural,263,0.6469191919191919,0.8516815040694933,0.06486814894284164,0.04075015228023635,3919985.25,28872.65840344551,0.00736550179709107
natural,264,0.5005259467040672,0.7751931408893202,0.044373477631752783,0.06279342356469712,1815262.875,8554.919374123598,0.00471277162770356
natural,265,0.7567984401998785,0.9414913307053999,0.04546447754655856,0.02700416554851346,1075898.75,9348.838363256207,0.00868932914296648
natural,275,0.9038002879293375,0.9978704187038157,0.01866198289622851,0.001298452393679749,4304639,202519.82932692303,0.04704687880375638
natural,276,0.8335669786959196,0.9879615599201399,0.03360275442654963,0.0034749793992263594,3811863.5,104955.5078125,0.02753391033348912
natural,277,0.7410052221478561,0.9632182584827296,0.04888027539942329,0.0097776087044,2676844,52675.808253361625,0.01967832576472952
natural,278,0.7901239001833229,0.9275972325374862,0.0375607717250054,0.023042664201208925,848062.625,9536.5882036258,0.01124514619852018
natural,279,0.7028797623646081,0.8737897360032351,0.057410971656827375,0.037042365771211484,2436500.5,16256.285919971957,0.00667198136014006
natural,280,0.7447331196845803,0.9360361302752537,0.021222561830620382,0.011104514967781634,4862161.5,52892.987379807695,0.01087849249347387
natural,281,0.6358463538619116,0.9076940647076158,0.058605777307981416,0.017873175013323115,2217396,13421.077993539664,0.00605263019935981
natural,282,0.6202071737786023,0.8033232139911837,0.05158069186921774,0.04159336724596233,4877862.5,12221.228956956127,0.00250544761295672
natural,283,0.690492586778301,0.900672980911766,0.044355761167840915,0.02246663333845456,5904781,27856.761505909457,0.00471766209549676
natural,284,0.6655083692831191,0.8959031829214587,0.026729042416629677,0.009727861370489912,7234242,43884.194536258015,0.00606617729075942
natural,285,0.6781540978105863,0.8850390900116477,0.04281683114644339,0.04256837460080375,505145.0625,5192.971987993289,0.01028015984614971
natural,287,0.7388967782234845,0.9309524291483077,0.055607949008927356,0.030994391467426254,834563.3125,11998.95294971955,0.01437752267563229
natural,288,0.6568144499178982,0.9935752573391003,0.16475754950654123,0.004785838513626272,80562.1484375,1162.5796538132888,0.0144308422300234
natural,289,0.7751424501424502,0.9130771942171284,0.04259670153312079,0.0368589797814108,180448.078125,2902.8921336638623,0.01608713245287639
